0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:36 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2271
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:36 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2849
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:36 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2849
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:36 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2849
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:36 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2849
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:49 +0800] "GET /comp4321/ HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:49 +0800] "GET /comp4321/styles.css HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:49 +0800] "GET /comp4321/utils/utils.js HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:49 +0800] "GET /comp4321/utils/getData.js HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2024:06:29:49 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [10/May/2024:06:31:38 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:32:09 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:32:09 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:32:25 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:32:25 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:32:25 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2495
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:20 +0800] "GET /comp4321/ HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:20 +0800] "GET /comp4321/styles.css HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:20 +0800] "GET /comp4321/utils/utils.js HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:20 +0800] "GET /comp4321/utils/getData.js HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:20 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:26 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2272
0:0:0:0:0:0:0:1 - - [10/May/2024:06:33:58 +0800] "GET /comp4321/apis/getData.jsp?input=test%20 HTTP/1.1" 500 2505
0:0:0:0:0:0:0:1 - - [10/May/2024:06:34:02 +0800] "GET /comp4321/ HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [10/May/2024:06:34:02 +0800] "GET /comp4321/styles.css HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [10/May/2024:06:34:02 +0800] "GET /comp4321/utils/utils.js HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [10/May/2024:06:34:02 +0800] "GET /comp4321/utils/getData.js HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2024:06:34:02 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:21 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18469
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:53 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18470
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:54 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18470
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:54 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18470
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:55 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18470
0:0:0:0:0:0:0:1 - - [10/May/2024:06:36:55 +0800] "GET /comp4321/apis/getData.jsp?input=test HTTP/1.1" 200 18470
